cidade,datetime,temp_c,umidade_pct,precipitacao_mm,vento_kmh
sao_paulo,2025-01-09 07:00:00,19.0,87.0,0.0,10.6
sao_paulo,2025-01-09 08:00:00,20.3,79.0,0.1,10.5
sao_paulo,2025-01-09 09:00:00,21.8,71.0,0.0,9.0
sao_paulo,2025-01-09 10:00:00,23.3,66.0,0.0,7.0
sao_paulo,2025-01-09 11:00:00,25.0,60.0,0.0,6.2
sao_paulo,2025-01-09 12:00:00,25.1,58.0,0.0,8.1
sao_paulo,2025-01-09 13:00:00,23.0,67.0,0.7,12.3
sao_paulo,2025-01-09 14:00:00,23.7,64.0,0.2,13.9
sao_paulo,2025-01-09 15:00:00,21.9,72.0,0.5,14.2
sao_paulo,2025-01-09 16:00:00,22.3,71.0,0.1,14.6
sao_paulo,2025-01-09 17:00:00,22.1,70.0,0.0,15.5
sao_paulo,2025-01-09 18:00:00,21.0,75.0,0.0,14.3
sao_paulo,2025-01-09 19:00:00,20.0,79.0,0.0,12.1
sao_paulo,2025-01-09 20:00:00,19.3,83.0,0.0,10.8
sao_paulo,2025-01-09 21:00:00,18.6,86.0,0.0,10.1
sao_paulo,2025-01-09 22:00:00,18.6,88.0,0.0,8.2
sao_paulo,2025-01-09 23:00:00,18.3,90.0,0.0,7.5
sao_paulo,2025-01-10 00:00:00,17.9,91.0,0.0,6.3
sao_paulo,2025-01-10 01:00:00,17.5,93.0,0.0,5.1
sao_paulo,2025-01-10 02:00:00,17.3,93.0,0.0,5.6
sao_paulo,2025-01-10 03:00:00,17.1,94.0,0.0,4.8
sao_paulo,2025-01-10 04:00:00,17.0,93.0,0.0,4.3
sao_paulo,2025-01-10 05:00:00,16.8,92.0,0.0,4.1
sao_paulo,2025-01-10 06:00:00,16.7,92.0,0.0,3.6
sao_paulo,2025-01-10 07:00:00,18.0,85.0,0.0,6.4
sao_paulo,2025-01-10 08:00:00,19.6,75.0,0.0,7.3
sao_paulo,2025-01-10 09:00:00,21.5,63.0,0.0,7.1
sao_paulo,2025-01-10 10:00:00,23.0,57.0,0.0,6.9
sao_paulo,2025-01-10 11:00:00,24.0,51.0,0.0,5.5
sao_paulo,2025-01-10 12:00:00,24.6,48.0,0.0,6.6
sao_paulo,2025-01-10 13:00:00,25.4,47.0,0.0,7.6
sao_paulo,2025-01-10 14:00:00,26.6,43.0,0.0,7.2
sao_paulo,2025-01-10 15:00:00,27.1,40.0,0.0,8.1
sao_paulo,2025-01-10 16:00:00,25.4,50.0,0.0,12.2
sao_paulo,2025-01-10 17:00:00,23.8,59.0,0.0,12.9
sao_paulo,2025-01-10 18:00:00,22.0,64.0,0.0,12.7
sao_paulo,2025-01-10 19:00:00,20.4,69.0,0.0,10.4
sao_paulo,2025-01-10 20:00:00,19.6,72.0,0.0,9.9
sao_paulo,2025-01-10 21:00:00,18.9,76.0,0.0,9.2
sao_paulo,2025-01-10 22:00:00,18.4,80.0,0.0,8.0
sao_paulo,2025-01-10 23:00:00,18.0,83.0,0.0,6.9
sao_paulo,2025-01-11 00:00:00,17.7,84.0,0.0,6.7
sao_paulo,2025-01-11 01:00:00,17.2,86.0,0.0,5.6
sao_paulo,2025-01-11 02:00:00,16.8,88.0,0.0,4.3
sao_paulo,2025-01-11 03:00:00,16.5,90.0,0.0,4.4
sao_paulo,2025-01-11 04:00:00,16.1,91.0,0.0,4.2
sao_paulo,2025-01-11 05:00:00,16.0,91.0,0.0,4.4
sao_paulo,2025-01-11 06:00:00,15.7,93.0,0.0,3.8
sao_paulo,2025-01-11 07:00:00,17.1,84.0,0.0,3.1
sao_paulo,2025-01-11 08:00:00,19.3,69.0,0.0,4.9
sao_paulo,2025-01-11 09:00:00,21.7,56.0,0.0,5.2
sao_paulo,2025-01-11 10:00:00,23.9,50.0,0.0,4.7
sao_paulo,2025-01-11 11:00:00,25.9,44.0,0.0,1.9
sao_paulo,2025-01-11 12:00:00,27.6,38.0,0.0,3.4
sao_paulo,2025-01-11 13:00:00,28.7,35.0,0.0,6.5
sao_paulo,2025-01-11 14:00:00,29.7,33.0,0.0,8.0
sao_paulo,2025-01-11 15:00:00,28.9,35.0,0.0,9.6
sao_paulo,2025-01-11 16:00:00,24.7,60.0,0.2,15.0
sao_paulo,2025-01-11 17:00:00,23.6,64.0,0.3,11.7
sao_paulo,2025-01-11 18:00:00,22.1,70.0,0.2,12.0
sao_paulo,2025-01-11 19:00:00,21.3,74.0,0.0,10.1
sao_paulo,2025-01-11 20:00:00,20.5,76.0,0.0,9.8
sao_paulo,2025-01-11 21:00:00,19.9,78.0,0.0,9.2
sao_paulo,2025-01-11 22:00:00,19.5,78.0,0.0,9.2
sao_paulo,2025-01-11 23:00:00,19.2,81.0,0.0,9.4
sao_paulo,2025-01-12 00:00:00,18.9,83.0,0.0,7.9
sao_paulo,2025-01-12 01:00:00,18.7,84.0,0.0,6.0
sao_paulo,2025-01-12 02:00:00,18.2,86.0,0.0,6.2
sao_paulo,2025-01-12 03:00:00,17.9,87.0,0.0,6.0
sao_paulo,2025-01-12 04:00:00,17.7,88.0,0.0,5.6
sao_paulo,2025-01-12 05:00:00,17.4,89.0,0.0,4.8
sao_paulo,2025-01-12 06:00:00,17.3,90.0,0.0,6.9
sao_paulo,2025-01-12 07:00:00,18.4,83.0,0.0,6.5
sao_paulo,2025-01-12 08:00:00,20.2,72.0,0.0,6.6
sao_paulo,2025-01-12 09:00:00,22.1,60.0,0.0,7.6
sao_paulo,2025-01-12 10:00:00,23.2,55.0,0.0,8.8
sao_paulo,2025-01-12 11:00:00,23.8,53.0,0.0,6.2
sao_paulo,2025-01-12 12:00:00,25.2,49.0,0.0,3.4
sao_paulo,2025-01-12 13:00:00,25.9,47.0,0.1,7.1
sao_paulo,2025-01-12 14:00:00,25.0,52.0,0.4,11.2
sao_paulo,2025-01-12 15:00:00,22.9,64.0,0.8,15.1
sao_paulo,2025-01-12 16:00:00,22.3,67.0,0.1,15.6
sao_paulo,2025-01-12 17:00:00,21.9,67.0,0.0,16.1
sao_paulo,2025-01-12 18:00:00,20.9,71.0,0.0,15.7
sao_paulo,2025-01-12 19:00:00,19.8,76.0,0.0,14.1
sao_paulo,2025-01-12 20:00:00,19.1,80.0,0.0,13.4
sao_paulo,2025-01-12 21:00:00,18.6,82.0,0.0,11.4
sao_paulo,2025-01-12 22:00:00,18.4,81.0,0.0,13.4
sao_paulo,2025-01-12 23:00:00,18.1,85.0,0.0,11.6
sao_paulo,2025-01-13 00:00:00,17.8,87.0,0.0,9.8
sao_paulo,2025-01-13 01:00:00,17.6,87.0,0.0,8.4
sao_paulo,2025-01-13 02:00:00,17.2,88.0,0.0,7.1
sao_paulo,2025-01-13 03:00:00,16.8,90.0,0.0,7.1
sao_paulo,2025-01-13 04:00:00,16.4,91.0,0.0,6.4
sao_paulo,2025-01-13 05:00:00,16.1,92.0,0.0,6.6
sao_paulo,2025-01-13 06:00:00,16.0,91.0,0.0,6.2
sao_paulo,2025-01-13 07:00:00,17.1,83.0,0.0,6.1
sao_paulo,2025-01-13 08:00:00,19.1,70.0,0.0,8.8
sao_paulo,2025-01-13 09:00:00,21.5,57.0,0.0,8.7
sao_paulo,2025-01-13 10:00:00,22.8,53.0,0.0,8.5
sao_paulo,2025-01-13 11:00:00,23.4,51.0,0.0,7.7
sao_paulo,2025-01-13 12:00:00,23.9,50.0,0.0,7.1
sao_paulo,2025-01-13 13:00:00,24.7,47.0,0.0,8.1
sao_paulo,2025-01-13 14:00:00,25.8,44.0,0.0,10.0
sao_paulo,2025-01-13 15:00:00,25.3,46.0,0.0,11.9
sao_paulo,2025-01-13 16:00:00,24.1,52.0,0.0,15.9
sao_paulo,2025-01-13 17:00:00,22.6,54.0,0.0,16.3
sao_paulo,2025-01-13 18:00:00,21.0,59.0,0.0,15.3
sao_paulo,2025-01-13 19:00:00,19.6,66.0,0.0,15.0
sao_paulo,2025-01-13 20:00:00,18.8,73.0,0.0,12.2
sao_paulo,2025-01-13 21:00:00,18.4,78.0,0.0,11.3
sao_paulo,2025-01-13 22:00:00,18.0,79.0,0.0,9.6
sao_paulo,2025-01-13 23:00:00,17.6,83.0,0.0,8.8
sao_paulo,2025-01-14 00:00:00,17.1,87.0,0.0,7.7
sao_paulo,2025-01-14 01:00:00,16.6,91.0,0.0,6.5
sao_paulo,2025-01-14 02:00:00,16.3,93.0,0.0,6.7
sao_paulo,2025-01-14 03:00:00,16.1,93.0,0.0,5.4
sao_paulo,2025-01-14 04:00:00,15.8,94.0,0.0,5.1
sao_paulo,2025-01-14 05:00:00,15.6,95.0,0.0,5.6
sao_paulo,2025-01-14 06:00:00,15.4,95.0,0.0,5.7
sao_paulo,2025-01-14 07:00:00,16.3,87.0,0.0,6.7
sao_paulo,2025-01-14 08:00:00,18.7,74.0,0.0,6.0
sao_paulo,2025-01-14 09:00:00,21.1,62.0,0.0,7.2
sao_paulo,2025-01-14 10:00:00,23.4,56.0,0.0,7.2
sao_paulo,2025-01-14 11:00:00,22.2,63.0,0.7,8.0
sao_paulo,2025-01-14 12:00:00,21.6,68.0,0.4,10.9
sao_paulo,2025-01-14 13:00:00,23.05,58.0,0.0,9.9
sao_paulo,2025-01-14 14:00:00,24.5,56.0,0.0,11.2
sao_paulo,2025-01-14 15:00:00,23.7,61.0,0.0,13.8
sao_paulo,2025-01-14 16:00:00,23.8,60.0,0.0,14.3
sao_paulo,2025-01-14 17:00:00,23.1,62.0,0.0,14.8
sao_paulo,2025-01-14 18:00:00,21.8,68.0,0.0,14.3
sao_paulo,2025-01-14 19:00:00,20.6,74.0,0.0,13.5
sao_paulo,2025-01-14 20:00:00,20.0,79.0,0.0,12.8
sao_paulo,2025-01-14 21:00:00,19.6,80.0,0.0,12.5
sao_paulo,2025-01-14 22:00:00,19.3,81.0,0.0,12.9
sao_paulo,2025-01-14 23:00:00,19.1,82.0,0.0,12.3
sao_paulo,2025-01-15 00:00:00,18.8,84.0,0.0,10.6
sao_paulo,2025-01-15 01:00:00,18.5,84.0,0.0,9.2
sao_paulo,2025-01-15 02:00:00,18.1,83.0,0.0,8.3
sao_paulo,2025-01-15 03:00:00,17.8,83.0,0.0,7.9
sao_paulo,2025-01-15 04:00:00,17.7,84.0,0.0,8.0
sao_paulo,2025-01-15 05:00:00,17.5,84.0,0.0,8.8
sao_paulo,2025-01-15 06:00:00,17.5,84.0,0.0,8.5
sao_paulo,2025-01-15 07:00:00,18.6,78.0,0.0,8.8
sao_paulo,2025-01-15 08:00:00,20.5,68.0,0.0,9.4
sao_paulo,2025-01-15 09:00:00,22.4,61.0,0.0,9.7
sao_paulo,2025-01-15 10:00:00,25.8,51.0,0.0,13.4
sao_paulo,2025-01-15 11:00:00,26.5,50.0,0.0,12.5
sao_paulo,2025-01-15 12:00:00,27.1,50.0,0.0,10.4
sao_paulo,2025-01-15 13:00:00,28.7,46.0,0.4,7.8
sao_paulo,2025-01-15 14:00:00,28.5,48.0,0.3,7.2
sao_paulo,2025-01-15 15:00:00,27.6,53.5,0.2,11.9
sao_paulo,2025-01-15 16:00:00,25.7,59.0,0.4,14.8
sao_paulo,2025-01-15 17:00:00,24.9,64.0,0.2,14.6
sao_paulo,2025-01-15 18:00:00,23.5,71.0,0.2,12.2
sao_paulo,2025-01-15 19:00:00,22.3,75.0,0.1,11.2
sao_paulo,2025-01-15 20:00:00,21.6,77.0,0.0,10.1
sao_paulo,2025-01-15 21:00:00,21.2,79.0,0.0,9.1
sao_paulo,2025-01-15 22:00:00,21.0,86.0,0.0,9.7
sao_paulo,2025-01-15 23:00:00,20.8,87.0,0.0,8.9
sao_paulo,2025-01-16 00:00:00,20.5,90.0,0.1,8.2
sao_paulo,2025-01-16 01:00:00,20.2,93.0,0.1,9.3
sao_paulo,2025-01-16 02:00:00,20.1,93.0,0.0,9.4
sao_paulo,2025-01-16 03:00:00,19.9,92.0,0.0,10.2
sao_paulo,2025-01-16 04:00:00,19.8,92.0,0.0,9.4
sao_paulo,2025-01-16 05:00:00,19.6,93.0,0.0,8.8
sao_paulo,2025-01-16 06:00:00,19.5,93.0,0.0,8.4
sao_paulo,2025-01-16 07:00:00,20.1,90.0,0.0,9.2
sao_paulo,2025-01-16 08:00:00,21.4,83.0,0.0,9.1
sao_paulo,2025-01-16 09:00:00,23.8,69.0,0.0,9.6
sao_paulo,2025-01-16 10:00:00,25.0,69.0,0.0,8.8
sao_paulo,2025-01-16 11:00:00,26.7,62.0,0.0,9.1
sao_paulo,2025-01-16 12:00:00,27.5,59.0,0.0,9.1
sao_paulo,2025-01-16 13:00:00,28.2,57.0,0.1,11.6
sao_paulo,2025-01-16 14:00:00,28.1,58.0,0.2,13.2
sao_paulo,2025-01-16 15:00:00,29.2,54.0,0.2,6.1
sao_paulo,2025-01-16 16:00:00,23.5,80.0,0.0,11.5
sao_paulo,2025-01-16 17:00:00,23.6,82.0,1.3,6.7
sao_paulo,2025-01-16 18:00:00,23.9,81.0,0.0,7.7
sao_paulo,2025-01-16 19:00:00,23.4,84.0,0.6,10.4
sao_paulo,2025-01-16 20:00:00,23.0,88.0,0.2,10.6
sao_paulo,2025-01-16 21:00:00,22.0,90.0,0.0,10.8
sao_paulo,2025-01-16 22:00:00,21.4,97.0,1.1,8.5
sao_paulo,2025-01-16 23:00:00,21.3,97.0,0.9,8.2
sao_paulo,2025-01-17 00:00:00,21.2,98.0,1.0,8.6
sao_paulo,2025-01-17 01:00:00,21.2,98.0,0.8,8.1
sao_paulo,2025-01-17 02:00:00,21.1,98.0,0.5,7.3
sao_paulo,2025-01-17 03:00:00,21.1,97.0,0.0,6.1
sao_paulo,2025-01-17 04:00:00,20.9,97.0,0.0,5.8
sao_paulo,2025-01-17 05:00:00,20.8,96.0,0.0,5.2
sao_paulo,2025-01-17 06:00:00,20.6,96.0,0.0,5.7
sao_paulo,2025-01-17 07:00:00,21.6,86.0,0.0,10.2
sao_paulo,2025-01-17 08:00:00,22.4,83.0,0.0,9.0
sao_paulo,2025-01-17 09:00:00,23.9,79.0,0.0,8.1
sao_paulo,2025-01-17 10:00:00,25.3,72.0,0.0,13.7
sao_paulo,2025-01-17 11:00:00,27.2,59.0,0.0,17.1
sao_paulo,2025-01-17 12:00:00,26.1,64.0,0.1,16.9
sao_paulo,2025-01-17 13:00:00,26.9,58.0,0.0,15.4
sao_paulo,2025-01-17 14:00:00,25.8,63.0,0.0,10.3
sao_paulo,2025-01-17 15:00:00,25.9,66.0,0.0,4.6
sao_paulo,2025-01-17 16:00:00,25.8,69.0,0.0,2.8
sao_paulo,2025-01-17 17:00:00,25.7,70.0,0.0,2.4
sao_paulo,2025-01-17 18:00:00,25.3,73.0,0.0,0.9
sao_paulo,2025-01-17 19:00:00,24.9,78.0,0.0,2.6
sao_paulo,2025-01-17 20:00:00,24.7,80.0,0.0,3.8
sao_paulo,2025-01-17 21:00:00,24.2,82.0,0.0,6.3
sao_paulo,2025-01-17 22:00:00,20.6,92.0,1.8,0.8
sao_paulo,2025-01-17 23:00:00,21.2,93.0,0.0,1.9
sao_paulo,2025-01-18 00:00:00,21.3,94.0,0.0,5.3
sao_paulo,2025-01-18 01:00:00,21.0,88.0,0.0,8.9
sao_paulo,2025-01-18 02:00:00,21.3,85.0,0.0,6.1
sao_paulo,2025-01-18 03:00:00,21.1,85.0,0.1,6.2
sao_paulo,2025-01-18 04:00:00,20.3,88.0,0.4,13.9
sao_paulo,2025-01-18 05:00:00,20.1,93.0,1.8,7.6
sao_paulo,2025-01-18 06:00:00,20.3,91.0,0.3,10.2
sao_paulo,2025-01-18 07:00:00,21.3,88.0,0.1,11.5
sao_paulo,2025-01-18 08:00:00,22.6,84.0,0.0,10.7
sao_paulo,2025-01-18 09:00:00,23.9,79.0,0.0,11.7
sao_paulo,2025-01-18 10:00:00,28.0,59.0,0.0,18.1
sao_paulo,2025-01-18 11:00:00,28.5,54.0,0.0,18.1
sao_paulo,2025-01-18 12:00:00,28.9,51.0,0.0,17.0
sao_paulo,2025-01-18 13:00:00,29.2,52.0,0.0,15.8
sao_paulo,2025-01-18 14:00:00,29.2,52.0,0.0,14.3
sao_paulo,2025-01-18 15:00:00,29.3,52.0,0.0,14.2
sao_paulo,2025-01-18 16:00:00,29.4,52.0,0.0,11.7
sao_paulo,2025-01-18 17:00:00,29.3,52.0,0.0,10.7
sao_paulo,2025-01-18 18:00:00,28.8,54.0,0.0,8.2
sao_paulo,2025-01-18 19:00:00,27.6,62.0,0.0,5.1
sao_paulo,2025-01-18 20:00:00,26.9,68.0,0.0,4.7
sao_paulo,2025-01-18 21:00:00,26.3,74.0,0.0,4.8
sao_paulo,2025-01-18 22:00:00,25.1,79.0,0.0,3.7
sao_paulo,2025-01-18 23:00:00,24.4,82.0,0.0,5.4
sao_paulo,2025-01-19 00:00:00,23.6,86.0,0.0,3.4
sao_paulo,2025-01-19 01:00:00,22.8,92.0,0.0,3.6
sao_paulo,2025-01-19 02:00:00,22.5,92.0,0.0,5.0
sao_paulo,2025-01-19 03:00:00,22.3,92.0,0.0,3.5
sao_paulo,2025-01-19 04:00:00,22.0,93.0,0.0,3.4
sao_paulo,2025-01-19 05:00:00,21.6,93.0,0.0,4.0
sao_paulo,2025-01-19 06:00:00,21.3,92.0,0.0,4.2
sao_paulo,2025-01-19 07:00:00,23.2,81.0,0.0,3.0
sao_paulo,2025-01-19 08:00:00,25.8,67.0,0.0,3.4
sao_paulo,2025-01-19 09:00:00,27.6,60.0,0.0,7.6
sao_paulo,2025-01-19 10:00:00,29.8,49.0,0.0,11.1
sao_paulo,2025-01-19 11:00:00,28.7,54.0,1.3,9.6
sao_paulo,2025-01-19 12:00:00,30.1,51.0,0.0,10.9
sao_paulo,2025-01-19 13:00:00,31.4,44.0,0.1,11.2
sao_paulo,2025-01-19 14:00:00,29.4,52.0,0.6,10.8
sao_paulo,2025-01-19 15:00:00,30.6,47.0,0.0,7.3
sao_paulo,2025-01-19 16:00:00,31.0,45.0,0.0,6.7
sao_paulo,2025-01-19 17:00:00,29.2,50.0,0.3,10.4
sao_paulo,2025-01-19 18:00:00,26.5,64.0,0.7,5.8
sao_paulo,2025-01-19 19:00:00,25.4,69.0,0.0,7.3
sao_paulo,2025-01-19 20:00:00,24.9,73.0,0.0,7.0
sao_paulo,2025-01-19 21:00:00,24.2,78.0,0.0,5.1
sao_paulo,2025-01-19 22:00:00,24.2,78.0,0.0,5.0
sao_paulo,2025-01-19 23:00:00,23.5,80.0,0.0,5.5
sao_paulo,2025-01-20 00:00:00,22.9,82.0,0.0,7.5
sao_paulo,2025-01-20 01:00:00,22.7,83.0,0.0,9.0
sao_paulo,2025-01-20 02:00:00,22.5,83.0,0.0,9.2
sao_paulo,2025-01-20 03:00:00,22.2,85.0,0.0,9.1
sao_paulo,2025-01-20 04:00:00,21.9,85.0,0.0,9.4
sao_paulo,2025-01-20 05:00:00,21.7,84.0,0.0,9.6
sao_paulo,2025-01-20 06:00:00,21.7,83.0,0.0,10.0
sao_paulo,2025-01-20 07:00:00,22.5,78.0,0.0,9.1
sao_paulo,2025-01-20 08:00:00,24.4,70.0,0.0,11.5
sao_paulo,2025-01-20 09:00:00,26.1,64.0,0.0,14.3
sao_paulo,2025-01-20 10:00:00,28.3,55.0,0.0,15.5
sao_paulo,2025-01-20 11:00:00,29.2,50.0,0.0,16.2
sao_paulo,2025-01-20 12:00:00,29.7,49.0,0.0,16.4
sao_paulo,2025-01-20 13:00:00,30.3,48.0,0.0,16.9
sao_paulo,2025-01-20 14:00:00,30.9,45.0,0.0,16.4
sao_paulo,2025-01-20 15:00:00,31.2,43.0,0.0,16.3
sao_paulo,2025-01-20 16:00:00,30.9,44.0,0.0,15.6
sao_paulo,2025-01-20 17:00:00,30.4,46.0,0.0,15.3
sao_paulo,2025-01-20 18:00:00,29.3,50.0,0.0,14.4
sao_paulo,2025-01-20 19:00:00,28.1,56.0,0.0,12.1
sao_paulo,2025-01-20 20:00:00,27.2,62.0,0.0,9.6
sao_paulo,2025-01-20 21:00:00,26.6,65.0,0.0,9.5
sao_paulo,2025-01-20 22:00:00,26.3,64.0,0.0,8.9
sao_paulo,2025-01-20 23:00:00,25.8,66.0,0.0,9.0
sao_paulo,2025-01-21 00:00:00,25.4,67.0,0.0,9.6
sao_paulo,2025-01-21 01:00:00,24.8,69.0,0.0,9.6
sao_paulo,2025-01-21 02:00:00,24.1,73.0,0.0,9.5
sao_paulo,2025-01-21 03:00:00,23.6,77.0,0.0,9.3
sao_paulo,2025-01-21 04:00:00,23.2,79.0,0.0,8.7
sao_paulo,2025-01-21 05:00:00,23.0,80.0,0.0,9.0
sao_paulo,2025-01-21 06:00:00,22.9,78.0,0.0,10.5
sao_paulo,2025-01-21 07:00:00,23.8,72.0,0.0,10.2
sao_paulo,2025-01-21 08:00:00,25.6,64.0,0.0,14.3
sao_paulo,2025-01-21 09:00:00,27.1,58.0,0.0,17.7
sao_paulo,2025-01-21 10:00:00,29.3,47.0,0.0,17.85
sao_paulo,2025-01-21 11:00:00,30.2,43.0,0.1,18.0
sao_paulo,2025-01-21 12:00:00,30.6,41.0,0.0,18.15
sao_paulo,2025-01-21 13:00:00,31.2,41.0,0.0,18.3
sao_paulo,2025-01-21 14:00:00,31.8,39.0,0.0,17.6
sao_paulo,2025-01-21 15:00:00,31.9,37.0,0.1,16.1
sao_paulo,2025-01-21 16:00:00,31.8,36.0,0.0,14.4
sao_paulo,2025-01-21 17:00:00,30.8,41.0,0.0,13.9
sao_paulo,2025-01-21 18:00:00,28.9,48.0,0.0,10.1
sao_paulo,2025-01-21 19:00:00,28.0,53.0,0.0,7.6
sao_paulo,2025-01-21 20:00:00,27.3,56.0,0.0,5.6
sao_paulo,2025-01-21 21:00:00,26.9,59.0,0.0,4.5
sao_paulo,2025-01-21 22:00:00,26.3,60.0,0.0,3.9
sao_paulo,2025-01-21 23:00:00,25.6,65.0,0.0,4.0
sao_paulo,2025-01-22 00:00:00,24.9,70.0,0.0,3.6
sao_paulo,2025-01-22 01:00:00,24.1,74.0,0.0,4.5
sao_paulo,2025-01-22 02:00:00,23.4,77.0,0.0,4.4
sao_paulo,2025-01-22 03:00:00,22.8,80.0,0.0,3.9
sao_paulo,2025-01-22 04:00:00,22.4,81.0,0.0,3.4
sao_paulo,2025-01-22 05:00:00,22.0,84.0,0.0,2.7
sao_paulo,2025-01-22 06:00:00,21.7,86.0,0.0,3.2
sao_paulo,2025-01-22 07:00:00,23.4,76.0,0.0,3.4
sao_paulo,2025-01-22 08:00:00,26.5,60.0,0.0,3.4
sao_paulo,2025-01-22 09:00:00,28.7,48.0,0.0,6.6
sao_paulo,2025-01-22 10:00:00,30.5,40.0,0.0,8.9
sao_paulo,2025-01-22 11:00:00,31.7,36.0,0.0,9.3
sao_paulo,2025-01-22 12:00:00,32.6,35.0,0.0,8.4
sao_paulo,2025-01-22 13:00:00,32.9,34.0,0.1,9.2
sao_paulo,2025-01-22 14:00:00,33.5,33.0,0.0,10.1
sao_paulo,2025-01-22 15:00:00,29.9,42.0,0.0,5.6
sao_paulo,2025-01-22 16:00:00,24.7,73.0,6.0,5.5
sao_paulo,2025-01-22 17:00:00,26.5,65.0,0.1,3.4
sao_paulo,2025-01-22 18:00:00,26.8,62.0,0.0,1.5
sao_paulo,2025-01-22 19:00:00,26.2,65.0,0.0,5.2
sao_paulo,2025-01-22 20:00:00,25.3,74.0,0.0,6.9
sao_paulo,2025-01-22 21:00:00,24.6,77.0,0.0,5.7
sao_paulo,2025-01-22 22:00:00,22.1,88.0,2.1,8.5
sao_paulo,2025-01-22 23:00:00,22.0,90.0,0.5,1.0
sao_paulo,2025-01-23 00:00:00,22.0,91.0,0.3,2.8
sao_paulo,2025-01-23 01:00:00,21.7,93.0,0.1,3.8
sao_paulo,2025-01-23 02:00:00,21.5,95.0,0.0,1.8
sao_paulo,2025-01-23 03:00:00,21.5,96.0,0.0,1.8
sao_paulo,2025-01-23 04:00:00,21.4,95.0,0.0,5.2
sao_paulo,2025-01-23 05:00:00,21.4,95.0,0.0,4.5
sao_paulo,2025-01-23 06:00:00,21.4,94.0,0.0,4.9
sao_paulo,2025-01-23 07:00:00,21.7,92.0,0.0,3.6
sao_paulo,2025-01-23 08:00:00,23.0,85.0,0.0,3.1
sao_paulo,2025-01-23 09:00:00,24.5,80.0,0.0,3.4
sao_paulo,2025-01-23 10:00:00,24.7,70.0,0.0,2.6
sao_paulo,2025-01-23 11:00:00,25.6,65.0,0.0,2.5
sao_paulo,2025-01-23 12:00:00,27.5,56.0,0.0,2.9
sao_paulo,2025-01-23 13:00:00,29.3,48.0,0.0,4.9
sao_paulo,2025-01-23 14:00:00,30.5,44.0,0.0,6.5
sao_paulo,2025-01-23 15:00:00,28.6,53.0,0.0,12.1
sao_paulo,2025-01-23 16:00:00,22.8,87.0,9.4,4.4
sao_paulo,2025-01-23 17:00:00,23.9,85.0,0.2,6.2
sao_paulo,2025-01-23 18:00:00,24.5,77.0,0.4,7.7
sao_paulo,2025-01-23 19:00:00,24.1,81.0,0.0,6.5
sao_paulo,2025-01-23 20:00:00,23.7,84.0,0.0,6.4
sao_paulo,2025-01-23 21:00:00,23.3,87.0,0.0,4.9
sao_paulo,2025-01-23 22:00:00,22.9,88.0,0.0,5.1
sao_paulo,2025-01-23 23:00:00,22.5,90.0,0.0,5.6
sao_paulo,2025-01-24 00:00:00,22.1,92.0,0.0,3.5
sao_paulo,2025-01-24 01:00:00,21.9,93.0,0.0,1.9
sao_paulo,2025-01-24 02:00:00,21.6,94.0,0.0,0.8
sao_paulo,2025-01-24 03:00:00,21.1,97.0,0.0,2.0
sao_paulo,2025-01-24 04:00:00,20.6,100.0,0.0,1.9
sao_paulo,2025-01-24 05:00:00,20.3,100.0,0.0,2.2
sao_paulo,2025-01-24 06:00:00,20.2,100.0,0.0,3.8
sao_paulo,2025-01-24 07:00:00,20.5,98.0,0.0,2.8
sao_paulo,2025-01-24 08:00:00,22.3,86.0,0.0,4.7
sao_paulo,2025-01-24 09:00:00,24.4,78.0,0.0,2.9
sao_paulo,2025-01-24 10:00:00,26.1,70.0,0.0,2.2
sao_paulo,2025-01-24 11:00:00,27.4,64.0,0.0,1.1
sao_paulo,2025-01-24 12:00:00,28.6,60.0,0.0,0.3
sao_paulo,2025-01-24 13:00:00,29.9,55.0,0.0,2.7
sao_paulo,2025-01-24 14:00:00,28.1,60.0,3.4,11.0
sao_paulo,2025-01-24 15:00:00,25.4,69.0,6.8,6.2
sao_paulo,2025-01-24 16:00:00,25.3,75.0,1.4,2.3
sao_paulo,2025-01-24 17:00:00,24.3,76.0,9.3,5.2
sao_paulo,2025-01-24 18:00:00,23.7,80.0,0.0,7.4
sao_paulo,2025-01-24 19:00:00,23.2,83.0,0.1,3.0
sao_paulo,2025-01-24 20:00:00,22.6,88.0,0.2,6.6
sao_paulo,2025-01-24 21:00:00,22.1,90.0,0.0,4.6
sao_paulo,2025-01-24 22:00:00,21.6,93.0,0.0,5.8
sao_paulo,2025-01-24 23:00:00,21.3,93.0,0.0,5.7
sao_paulo,2025-01-25 00:00:00,21.1,93.0,0.0,4.9
sao_paulo,2025-01-25 01:00:00,20.9,94.0,0.0,3.8
sao_paulo,2025-01-25 02:00:00,20.7,95.0,0.0,2.4
sao_paulo,2025-01-25 03:00:00,20.3,97.0,0.0,2.6
sao_paulo,2025-01-25 04:00:00,19.9,98.0,0.0,3.9
sao_paulo,2025-01-25 05:00:00,19.5,100.0,0.0,3.1
sao_paulo,2025-01-25 06:00:00,19.3,100.0,0.0,3.1
sao_paulo,2025-01-25 07:00:00,20.5,96.0,0.0,2.9
sao_paulo,2025-01-25 08:00:00,23.2,82.0,0.0,4.7
sao_paulo,2025-01-25 09:00:00,25.4,73.0,0.0,7.9
